rest_name,user_id,rating
Cafe 3 Monks,388,0
Blue Whale,388,0
Bhartiya Flavors,388,0
Log House,388,1
Karolbaug Kebabs & Biryanis,388,0
Hotel Kaveri,388,4
Surya Rooftop,388,3
The Meal House,388,1
Zaytun Restaurant & Cafe,388,0
Calcutta Foods Express,388,3
It's Party Time,388,5
Food China - Momos And Noodles,388,5
Jose & Isabella's Italian Pizzas,388,5
Villa Bistro,388,2
Swaraj Fastfood And Restaurant,388,3
Abbas Chinese Junction,388,0
What'A Sandwich,388,4
Health On Wheels,388,2
Creaminal Treats,388,4
Chai Bantai,388,4
Ande Ka Funda,388,0
Talk About Multi Cuisine Restaurant & Bar,389,4
United-21 Hotel,389,1
Ganesh Bhel,389,2
Lovely Food,389,0
Taru's Cakes,389,4
Osam Cafe And Snacks,389,2
Thanco's Natural Ice Cream,389,2
The Cake & Cream Factory,389,5
5 To 5 Restaurant,389,1
Maratha Village,389,0
Mukhtalif,389,1
Shivanand,389,5
Golden Dragon Chinese And Tandoor,389,5
Kapila Chinese And Fast Food,389,5
Hotel Sagar,389,2
Jogi Ke Chhole Bhature,389,2
The Magical Spice,389,5
Salad Men,389,3
Siddhanath,389,3
Farmaaish Veg Non Veg,389,1
New Life Fast food & Snacks Centre,389,3
Green9 Restaurant,389,0
Blenders Delight,389,2
Coffee With Friends,389,3
Sai Tirth Misal House,389,2
Wicked China,389,5
Hotel Royal Indians,389,2
Meals Ready,389,3
Radha Krishna,389,4
The Culcutta Foods,389,2
Gundam Katta,389,3
The Roadies Momos Cafe,389,2
Nakshatra,389,2
Chinaar Pure Veg,389,3
Shree Ganesh Veg & Non Veg,389,0
NK Restaurant,389,4
Jai Malhar Bhojnalya,389,1
Haveat,389,1
Fat Boy,389,2
Martand Malhar,389,0
Simply Barbeque,389,4
Meal Box,389,0
Naivedya,389,1
Shukran,389,1
Pride Kitchen Hyderabadi Biryani,389,5
Aryan Cafe,389,3
Mauli Misal House,389,4
Hotel Jishan,389,5
Eat-O-Keto,389,0
Laxmi Misal,389,4
Hotel Raj,389,2
Go Pure Natural Ice cream,389,0
Pushpam Mitahiwala,389,1
2 Guys Burger House,390,4
The Bistro,390,1
Nandan Dum Biryani,390,5
Paradisse Biryani,390,2
Cafe Rudra,390,3
Radha Krishna Pure Veg,390,4
Ancient Andhra,390,5
Ayushi Restaurant,390,5
Hotbox Cafe And Meals,390,4
Purepur Kolhapur,390,2
Kinki Delivery - The Sushi and Asian Kitchen,390,4
Bread Bash,390,2
Kebab & Wok,390,0
The Food Park,390,5
La Regal Chef,390,4
Aaswad Dhaba & Family Restaurant,390,5
Spam Burger,390,0
Amrapali Restaurant,390,4
Sai Tirth Misal House,390,0
Hotel Matoshree,390,5
Bhairavnath Misal House,390,3
Vintage Club,390,3
Capers Pizza,390,3
King's Biryani,390,4
Bombay Special Pavbhaji,390,5
Red Chilli Restaurant,390,2
Hotel Kandil,390,3
Healthy Tadka,390,4
Cafe Of Thrones,390,5
Daawat,390,1
Shri Hari Veg,390,0
Kreative Kakez,390,4
Sahil Family Resturant,390,1
Sai Palace,390,0
Smokin Biryani,390,1
Koliwada,390,3
Al Madina Restaurant,390,3
Chocolates 4 All,390,3
Shiv Snacks Center,390,4
Rolls express,390,5
Lazeez By Hyderabadi Delicacies,391,5
Vaishnavi Garden Restaurant,391,2
Hotel Vaishali Veg Non-Veg,391,0
Cafe Hashtag Three,391,3
Desi Curries,391,3
Mourya Snacks & Juicebar,391,0
Food Mantra Pure Veg Restaurant,391,5
Joshi Idli Dosa,391,2
Bhambal Bee's Cafe,391,3
Shreeji Ice Cream,391,2
Mini Punjab Dhaba,391,3
Shree Maa Ashapura Dining Hall,391,2
Jay Ganesh Pavbhaji & Pulav Center,391,4
Hotel Ashirwad,391,4
Delhi Tadka,391,0
Cake N Crunch,391,5
Shri Virbhadra Ice Cream Parlour,391,0
Shraavan Restaurant,391,5
Janak,391,0
Manna's Fast Food Corner,391,1
The Glass House - Hotel Eastin Easy,391,5
W S Bakers,391,4
Matoshri Dosa And Snacks Centre,391,1
Star Of India Restaurant,391,2
Peacock Restaurant,391,3
Dakshin Bharat,391,4
Godavari Veg Non Veg,391,0
Kanak Restaurant,391,5
Hotel Nisarg Misal House,391,5
Chynnax - Rolls & Wraps,391,2
Aaloo Feast,392,0
Wafflenation,392,0
Meal Box,392,1
A1 Foods,392,4
Aamhi Kokani,392,2
Tha Arya Kitchen,392,3
Lazeez Hub,392,5
Punjabi Dhaba,392,5
New Uppala,392,2
Kapital Kitchen,392,2
Anand Pure Veg,392,4
Cafe Coffee ABK,392,2
Aesthetic's Nutrition,392,4
Khushi Sarja,392,2
Devika Pure Veg,392,2
Gargi Dining Hall,392,5
Hotel Padmavati,392,3
Andhra Spice,392,3
Cafe Connect,392,2
Mother's Kitchen,392,0
Shawarma Bites,392,2
Hotel Shreepad,392,4
Khushbu Wadapav And Samosa Point,392,0
Gwalior Shahi,392,4
Phase 3 Resto,392,4
Potato World,392,3
Cafe Eatster,392,1
Ya Habibi Fatayer,392,5
Fish Heaven,392,2
Gayatri Restaurant & Bar,392,3
Cafe Jump In,392,5
Mousam Restaurant & Bar,392,0
Hotel New Jagdamba,392,0
Shivsagar,392,4
Good Morning Sandwich,392,0
Bhatia's Kitchen,392,2
Cozy Garden,392,5
The Royal's Multicuisine Restaurant,392,1
Hotel Sangrilla,392,3
Grub Shub,392,4
Saiba Khanwal,393,4
Samadhan Hotel,393,1
Royal Hind Restaurant,393,3
Suleman Family Dhaba,393,1
Saptaruchi,393,4
Savlahari Pot Ice Cream & Mastani,393,0
Hotel Sayali,393,5
Ocean's 11,393,2
Feast Multicuisine Restaurant -Zip By Spree Spine Hotel,393,2
Riwayat,393,3
The Wheel Barrow,393,5
Cafe Coffee Day,393,1
How I Mangalore,393,2
Lunch Box,393,0
Happy High Cafe,393,0
Cafe Eatly,393,2
Rolls Mania,393,0
Tanmay Resto & Bar,393,2
Ana Burger,393,5
Cafe Destination,393,0
Hotel Hindavi Swaraj,394,4
Rohit Snacks Centre,394,1
Delish Kitchen,394,1
Shamiyana Veg & Non-veg,394,3
Sugandha Paan Shop,394,4
Jaganath Bhel,394,4
Just Bites Kitchen,394,0
Sunshine Family Restaurant,394,1
Suruchi Restaurant,394,2
Angrezi Tapri,394,4
Cafe Connect,394,0
Hotel Black Moon,394,0
Kala's Veg,394,2
Lazeez Fast Food,394,2
Tandoor Point,394,0
Amnesia,394,5
Chandani Restaurant and Bar,394,3
Creamist,394,0
Arun Ice Cream,394,3
Kolhapuri Mirchi,394,4
Kumbhakaran.com,394,3
Shri Wadeshwar Bhuvan,394,4
Shivai Misal House,394,0
Delhi Swad,394,3
Twizito,394,3
Midnight Kitchen,394,0
Food Knight,394,4
The Shaukeens,394,1
Swami Pure Veg,394,1
Creamy Nuts,394,4
Let's Eat,394,0
Aditi Chatpata Matki Bhel,394,0
Nityanand Bhuvan,394,0
Rashi Mess,394,3
Guess Lounge,394,0
Mumbai Tadka,394,0
New Saiba,394,2
Chinese Katta,394,0
SP Shawarma Point,394,2
Nirman Maratha Mughlai,395,3
Punjabi Darbar,395,1
Khushi Curries And Biryani,395,4
Kalpak Bhel,395,2
Nirvana Pocket Friendly,395,5
Vyanjan,395,1
Desi Tadka,395,3
Fire Fly,395,5
Maroosh,395,3
JuiceO'biz,395,3
Sethi's,395,2
Zingaat Misal,395,1
Mysore Junction,395,1
Adiraj  Restaurant,395,5
BB'S Biryanis,395,2
NK Restaurant,395,2
Cafe Rohit,395,3
Ghar Ka Khana,395,1
IceBerry,395,1
Cafe Destination,395,0
Food 09 To 49 To 99,395,2
Masi Ki Rasoi,395,5
Anand Pure Veg,395,4
Taiyang,395,4
Instacrave,395,3
Rasoi King,395,3
Hotel Sanika,395,0
Golden Crush,395,5
Taste Of Hyderabad,335,4
Sahayadri Restaurant,395,1
Cool Cafe,395,0
Eat Indian Company,395,2
Flavours of Gujarat,395,1
Agatya Pavbhaji Juice Bar,395,0
Mr. Dosa,395,4
Tasty Tongues Chaats,395,5
Red Chilly Chinese,395,2
Hotel Ramnath Misal,395,1
Shinde Foods,395,3
Eatino,395,1
Hotel Hare Krushna,395,0
La Boulangere,395,2
JW Marriott Food Truck,395,1
Mathura Veg,395,3
KGN Caterers,396,0
Kamats Takeaway,396,1
Cafe Impresso Espresso,396,2
Hotel Marymatha,396,2
Hotel Padmavati,396,5
Invitation's Today,396,1
Speedy Wok,396,3
Jagdamb Vadapav,396,1
Aditya House Pure Veg,396,1
Sangeeta Restaurant & Bar,396,5
Hotel Aditi,396,2
Jai Maharashtra Wadyawarla Jevan,396,0
Laxmi Misal,396,1
Navratna Restaurant & Bar,396,0
Kafeneio,396,1
Cafe Cheese And Ice,396,0
Aai's Kitchen,396,2
Royal Burgerio,396,5
Khao Roti,396,1
Mystic Grill,396,0
Bird Valley,396,5
Shree Krishna Dabeli & Burger,396,4
Saar By Swati Joshi,396,1
Ashapuri Dining Hall,396,4
Peacock The Un-Restaurant,396,5
The Tequila House Lounge,396,0
Hotel Wada,396,1
Yaaron Da Kitchen,396,2
Rolled Up Haven,396,5
Mahesh Masoli Dhabba,396,5
Swaad Sadan,396,2
Purani Delhi,396,1
Square Pizza,396,4
Unity Kitchen,396,0
Royal Baba's Garden,396,3
Sindhi Street,396,1
Sanika Ice Cream Parlor,396,4
Cafe Choco Craze,397,3
The Biryani Factory,397,1
Shreed Pure Veg,397,3
Saru'j Shetkari Hotel,397,1
Hotel Yatrik Yashraj Restaurant,397,0
Surya's 24 Carat Biryani,397,0
Akkha Masoor Pailwan Dhaba,397,2
Wildernest,397,5
Cakes-N-Colors,397,1
LF 91 Cafe And Restaurant,397,1
Hotel Sagar,397,1
Box Dabeli,397,3
Cafe Chokolade,397,1
Hotel Rajashri Veg Non-Veg And Family Restaurant,397,1
VR Cafe'Rio,397,5
Burger Express,397,5
Hotel Sahara,397,0
Cafe BHP,397,2
Athiti Pure Veg,397,2
SP Shawarma Point,397,3
Coconut Kitchen,397,4
Vidnya Cafeteria,397,0
Hang On Canteen,397,5
Chinar Garden's China Garden,397,0
Kairee Restaurant,397,1
Cake N Bake,397,0
Downtown Foods,397,3
Haveli Unlimited,397,1
Khandesh Jalgaon MH 19,397,3
Bengaluru Tiffins,397,5
Achaar Vichar,397,0
Rice Box,397,2
Panchvati by Panchratna,397,3
Tittus Chinese,397,3
Bombay Cafe,397,1
Sandy's Khasiyat Veg Non Veg,397,4
Masters Of Taste,397,2
Atharva Pure Veg,397,5
Surya Pure Veg,397,3
Green Table,397,4
Becky Bees,397,2
New Aromaa,397,1
Hotel Sayali,397,1
Rap N Roll,397,2
Namaste Kitchen,398,2
Hotel Great India,398,2
SNS Food & Beverages,398,0
Star 1 Cakes,398,0
Vatsalya Organica,398,1
Andhra Mess,398,2
Pokket Cafe,398,3
Sparrow Rolls Rice And More,398,0
Monginis,398,1
Garib Nawaz Caterers,398,5
Shivam's Reddy Hyderabadi Biryani And Tandoor House,398,2
Videshi Burgers,398,3
Aaswad,398,5
Sam's Cafe,398,0
Swadisht Idli & Pav Bhaji,398,5
Royal R K Restaurant,398,1
Green Gold Veg Restaurant And Juice Bar,398,1
Vyankis Eating Co,398,5
Ice Cream Factory,398,5
Oregano Pizza,398,3
Calcutta Sweet Mart,398,3
Orange Cafe,398,1
Frost Stone Creamery,398,4
Chef's Pan,398,5
Aahar Veg Non Veg,398,2
Swad Gomantak,398,3
Poorna Restaurant,399,1
Woods Villa Family Restaurant,399,2
Biryaniwala,399,1
The South Coast,399,3
Fitness Food & Cafe,399,0
Jai Bhole Restaurant,399,5
Tourist Restaurant,399,1
Tummy Treats,399,2
Annapurna Rasoi,399,1
Chai Bantai,399,2
Grahak Dinning,399,5
S R Chinese,399,3
Roll King,399,3
Rock & Rolls,399,2
V2U Meals,399,4
Anarse Samosewale,399,1
Pure Veg Point,399,4
Amrutvel,399,4
The Madras Cafe,399,1
RollChi,399,2
Hotel Gavran,399,0
Picadore - Picaddle Resort,399,0
PK Spice,399,3
Chintamani Paan Shop,399,3
Paratha Pandit,399,3
Page 3,399,5
Nakshatram Garden,399,3
The Chocolate Room,399,0
A1 Foods,399,1
Delish Kitchen,399,0
Sanjayas Mess,399,4
Bethel,399,3
Cask & Crate,399,0
Dawat Laziz Dum Biryani House,399,4
Downtown Cafe,399,3
Aroha Pizza Cafe,399,2
Cheese & Grill,399,4
Fish Curry,399,4
Fnp Cakes 'n' More,399,3
Hotel Sanskriti,399,0
Radhika AC Garden Resto,399,1
Dhaba Collage,399,4
Game Of Spices,400,3
Puneri Thali,400,3
Patlacha Chaha,400,2
Shivam,400,2
Hotel Jai Bhawani,400,3
Kalinga Restaurant & Bar,400,5
Siddhivinayak Veg,400,5
Galaxy Chinese & Fast food,400,4
City Burger And More,400,3
Delight Point,400,2
Lean Stories,400,2
TBar Cafe,400,4
New India Catereres,400,3
Swaadisht Veg,400,1
Cafe Greedy Box,400,0
Radhika Snacks,400,1
Sheetal Refreshments,400,1
Vyankis Eating Co.,400,2
GoKeto,400,5
Crown Pizza & Diet Foods,400,0
Sunrise Snacks,400,3
Saba Shahi Darbar,400,0
Cocktail Icecream,400,0
Cafe Coffee ABK,400,2
Hug My Mug- Helly And Chilly Premium Cafe,400,1
Mandarin Oak,400,4
Machineheads BBQ,400,0
Exo-Garden - Grand Exotica Business Hotel,400,0
Chill Out,400,3
Bismillah Caterer's,400,0
Mangal Vihar,400,0
East India Co.,400,1
Royal Rasoi,400,0
Cupcake Bliss,400,2
Ira Refreshments,400,3
Cafe Jitters,400,4
East Street Sandwich,401,3
La Moreish,401,0
Vaishali Refreshment,401,0
Hotel Nyahari,401,4
The Cake House N Cafe,401,0
Hotel Balaji South Indian Restaurant,401,5
Indori Chaupati,401,4
Classic Food Court,401,3
Cafe MetroMix,401,2
Kaarvi Pure Veg,401,5
Taste Affairs,401,2
Bar Code - Novotel,401,1
Khushboo Dum Biryani,401,2
Spice Affair,401,2
Shri Vyanktesh Pure Veg,401,0
Bistro Cafe,401,0
A Stteaming Mug,401,3
Sudama Bar & Restaurant,401,2
Madhav's,401,3
The Homechef Cafe,401,0
Sarvesh Snacks Center,401,1
Puneri Tadka,401,4
SK Pattern Dining Hall And Snacks Centre,401,5
T R Sharma Shegaon Kachori Center,401,5
New Dreamland,401,3
Sweet Sins by Shalini,401,0
The Magic Grill,401,2
Anannya Biryani,401,1
Triveni,401,5
Tasty Meal Junction,401,2
Roll Baby Roll,401,1
Shree Pure Veg,401,4
Smokin Biryani,401,4
Awesome Burger Kitchen,401,5
Sher-E-Punjab,401,5
S K Hotel Mutton Bhakari,401,2
The Porch - Restaurant & Bar,401,3
Chaap & Tikka House,401,2
Hungry Nights 24X7,401,5
Reddy's Hotel,401,1
The Rice House,401,5
Punjabi Tadka,401,5
Eatos Stuffed Stories,402,2
Chai Shai,402,1
Hotel Oasis,402,5
Hotel Sitara,402,5
The Milk Shack,402,1
Kareem's,402,0
Cafe Durga,402,2
Sanjivini Upahar Gruh,402,4
Surya Sagar,402,1
Biryani Town,402,0
Aasra Snacks And Amrutulaya,402,1
Sarangi Family Restaurant & Bar,402,3
Jalebi Junction,402,1
Amhi Puneri Khavaiye,402,4
Tadka Gully,402,0
Pac A Bun,402,3
The FoodWerkz Cafe,402,2
Chintoo's - The Foodies Hub,402,4
MJM Factory,402,1
The Cheesecake Pops,402,1
City Plaza,402,1
Cafe Delight,402,5
Grill Inn,402,1
Adiraj  Restaurant,402,5
Hotel Thakur Ki Haveli,402,0
The Paradiso Resto,402,0
Shree Thakur Dhaba,402,0
The Food Dude,402,4
The Dark Kitchen,402,1
Sarvada Dosa,402,0
Hotel Malhar Mutton Bhakari,402,2
Shripad Idli Centre,402,1
Aab-o-Daana,403,4
Jalsa Resto,403,2
Soy Affair,403,3
Food Feast,403,1
Healthy-O-Me,403,0
Sai Cream Cafe,403,1
Shivba Darbar,403,1
Hotel Pancham,403,4
David's South Inn,403,5
Bite Me,403,0
Bismillah Biryani & Caterer's,403,3
The Meal Junction,403,3
Hotel Rayat,403,4
The Food - e,403,4
Shahi Hotel,403,1
Hotel Ruchita,403,4
Oya Kekars,403,4
Alfa Southin Cafeteria,403,0
Boss Burger,403,5
Hong Kong,403,3
Raaga Multi Cuisine Restaurant,403,5
Truly Fresh,403,0
Appachi Mutton Khanawal,403,1
Churro Mania,403,4
Hungry Folks,403,2
Hari Om Night Foods,403,2
Hotel Barsa,403,5
Manasi Malai Gola,403,1
Hotel Maitri And Kerala Biryani House,403,1
Radhakrishna Pav Bhaji & Snacks Center,403,5
TUB - The Unlimited Bar,403,2
Cafe Tasty Treat,403,4
Saba Shahi Darbar,403,5
Mahadev Patiswala,403,3
Hungry Hobbit Food Hub,403,1
Swadbramha Upahar,403,0
Hotel Chetan Executive,403,0
Papparoti,403,5
Foodeshwar,403,4
SD Cafe,403,1
Puneri Tadka,403,1
Sweet Truth,403,3
Northern Spice,404,2
Desi Shakes By KB,404,3
Shiv Bakers,404,0
Apoorva,404,0
Smoky Sports Lounge,404,5
Master Chef,404,0
Indo Italiano,404,1
Swami The Veg Heritage,404,2
Dosa King,404,1
Yummmm Raj,404,1
Rajdhani Burger & Pizzas,404,5
Aufside @ Hotfut,404,3
Hotel Shree Yash,404,1
Abhinandan Non Veg,404,0
Hot Classic,404,0
Meenakshi Garden Pure Veg,404,1
Vishal Chinese Food Family Restaurant,404,1
Pune Sugar Box - Conrad Pune,404,0
Food 365,404,4
Meals Ready,404,5
Sharafat Caterers,404,4
Balaji Tea House,404,1
Raj Family Restaurant,404,3
Hotel Al Quresh,404,2
Hotel Arohi,404,0
New Szechuan shack,404,1
Shashwat Resto,404,0
Hotel Kaveri,404,2
Urbano Pizzas,404,4
Cafe Crush,404,0
Shree Family Chinese,405,3
Urban Eats,405,5
Tea Splash,405,3
The Patio,405,2
Davangiri Hotel,405,2
Bread Bash,405,0
Shahi Darbar Family Restaurant,405,5
La Salsa,405,5
Cafe Old Delhi,405,2
Yaron Da Adda,405,1
Double Tea Cafe,405,5
Parcel King,405,3
Momo Mania,405,5
R.S Food Zone,405,1
Cocktails Ice Cream Parlor,405,2
Dragon In,405,3
Ganga Litti City,405,0
Double Cheese,405,0
Chalo Dilli,405,0
Hotel Pm To Am,405,1
Tiya Bakers,405,0
Shubhra Veg And Non Veg Dinning Hall,405,5
Yaaron Da Kitchen,405,2
Cream California,405,5
R&J Book cafe,405,0
Krunch,405,0
Akshay Refreshments,405,1
Brother's Chinese,405,1
PapaJee's,405,4
The Colour Brown,405,0
Shivam Restaurant,405,3
Engineer's Cafe,405,2
City Taste,405,1
Hotel Chandralok,405,0
El Patron La Cafe,405,1
Popeye Sandwich N Burger,405,2
Lajjat,405,1
Annpurna Poli Bhaji Kendra,405,2
Food Truck Rasa,406,1
Green Woods The Vegetarian Kitchen,406,3
Litti Dlite,406,2
Punjabi Chole Bhature,406,4
Punjabi Dhaba,406,2
Shri Venkatesh Food Corner,406,4
Timepass,406,1
Upper Deck BY YOLO,406,2
Hotel Saaj,406,5
Hotel Nisarg,406,0
Hotel Gurudatta,406,1
Hotel Vithoba Mauli,406,5
Banarasi Chaat,406,1
Tiktok Briyani House,406,2
Hero Sandwiches,406,5
Theobroma,406,4
Malhar Chinese and Fast Food,406,5
S7 Biryani House,406,3
Brajjrass,406,4
The Noodle Xprs,406,3
The Magical Spice,406,3
Tasty Chinese,406,2
Kothrud Vadapav,406,5
Sonaa Garden,406,4
Jai Bhavani,406,3
Night Out Cafe,406,5
Fa-bio Food Court,406,5
Bowl & Co.,406,3
Only The Parantha House,406,2
Cafe 52,406,0
The Kitchen Counter,406,0
Happy Treats,406,4
Blessed Bites,406,3
The Egg Junction,406,3
The Red Counter,406,2
Snacktales,406,2
Jai Mata Di,406,1
99 Pancakes,406,4
Tasty Food,406,1
Mayur Family Restaurant & Bar,406,0
Icy Spicy,406,0
Vedant snacks corner,406,2
Interval - Pure Veg Bollywood Eatery,406,0
Khandesh Express,406,2
Sagar Cafe,406,1
Damodar P30,407,0
"BFS Burger, Fries & Shake",407,3
Namaste - Indian Restaurant,407,1
Hyderabad Dum Biryani,407,1
13 Khalsa,407,2
New Szechuan Shack Family Restaurant,407,3
Crowd 63,407,1
Biryani House,407,4
Hotel Samruddhi,407,3
Feast Cafe and Lounge - Spree Hotel,407,4
Hotel Shubhangi,407,5
Spring Onion,407,4
Nutrimonk.life,407,2
Hotel Balaji South Indian Restaurant,407,5
Shri Krishna Pure Veg,407,4
Aware Food Corner,407,0
Neelam Restaurant,407,4
Hotel Ranjatra,407,4
Cafe Durga,407,5
Marigold,407,0
Mirchi Mary,407,1
Swara Chinese,407,0
White Rabbit,407,1
Jai Malhar,407,4
Hotel Kanchan,407,0
Savariya Mastani,407,5
Hashtag High,407,2
Khansahab,407,1
Athiti Pure Veg,407,3
Dakshinayam,407,4
Annapurna Pure Veg,407,5
Super Sambar Express,407,0
Baba's Vadapav,407,4
Saiba Khanwal,407,5
Namma Nimma,407,0
Cafe Laileena,407,5
Hotel Shree Jayraj,407,4
The Urban Cafe,407,5
Utkrishta Maharashtrian Food,407,5
Cream Centre,407,1
Max Chinese & Fast Food,407,2
Hotel Malhar,408,1
Shin Chan Chinese,408,0
Cafe MH 12,408,2
Liyo China,408,5
Punjabi Chole Bhature,408,3
Balaji Pure Veg,408,5
Big Loaf Sandwich,408,1
Nurani Caterers,408,0
World Of Rolls,408,2
Hotel Mankari,408,2
Juicebox,408,4
Frost Stone Creamery,408,2
Santa Banta On Wheels,408,1
Shreeji Pure Veg,408,1
Saffron Vegetarian,408,2
Pramit Veg & Non-Veg,408,0
Mourya Snacks & Juicebar,408,2
Sai Deep Pure Veg,408,4
Arabian Corner,408,0
Nawabo 100% Biryani,408,4
Lal Mirchi,408,5
House of Foodies Restro,408,5
YaSo Cafe,408,4
Mint Restaurant,408,0
Gelato Italiano,408,4
Tibb's Frankie,408,2
Hotel Laxminarayan Pure Veg,408,5
Bageshree,408,1
La Cheezy,408,2
Sant Savata Mess,408,3
Khamangg Street,408,3
Morya Lunch Home,408,5
Chai Tapri,408,4
Misal Cafe,408,1
Ashwamedh,408,5
Hotel Mahalaxmi,408,3
Hotel Swaraaj,408,2
Eat It,408,3
Hotel Ranwara,408,4
De Baillio,408,0
Nature's Eatery,408,1
Jalebi Junction,408,2
Gausiya Caterers,408,0
Panchvati by Panchratna,408,4
Hotel Sangam Khandesh Katta,408,0
Rajdhani Burger & Pizzas,408,0
Anju's Kitchen,408,0
Tamanna Multi Cuisine Restaurant & Bar,408,4
Menchie's Frozen Yogurt,408,1
Gokool,409,1
Gavkari Assal Kolhapuri,409,0
Laaiba Snacks,409,0
Rupam Chikki & Namkeens,409,5
Brunch & Munch,409,0
Hotel Shivraj,409,1
Tasty Tongues Chaats,409,0
Kalpna Bhel,409,4
Kaal Bhairav Nath Ice Cream Parlour & Cafe,409,4
KP Hotel,409,5
Baithak,409,5
Wok Kitchen,409,4
Ajay Restaurant & Bar,409,5
You & Me Cafe,409,3
Cool Blends,409,1
The Noodle Place,409,0
Indian Spices,409,2
Wai Wai City,409,3
Cafe Royal Tea,409,1
Brego's Cafe | Eatery,409,3
Konkan Express,409,4
KD's Food Craft,409,4
Hotel Karyat Maval,409,5
Radhika - Bengali Sweets,409,2
Wooden Wok,409,4
The Grill Factory,409,0
Biryani Express,409,0
SPOT 9 - Family Resto Bar,409,2
Nikhara,409,1
Foodsta Choice Of Hunger,409,4
Grill Inn,409,2
Apple 5,409,1
Balaji Fast Food,409,1
Khushboo Dum Biryani,409,2
Dum Misal House,409,3
Zaika The Taste of India,409,4
Hotel 7 Days,409,1
Cafe Cremyz 14,409,5
Aaaryan Biryani House,409,1
Ebony - St Laurn Hotel,409,0
The Veg Culture,409,0
Hungers Adda,409,4
Barbacoa Resto - Lounge,409,1
Raja Ices,409,3
Cafe Thandai,409,5
Oink Oink !,409,4
Shree Laxmi Venkatesh Snacks Center,410,0
Cafe Bay Leaf - Holiday Inn Pune Hinjawadi,410,3
Mr. Vandal,410,5
Shawarma Bites,410,3
Hotel Mandar,410,0
Hotel Jai Bhawani,410,5
Hotel Pyramid Family Garden Restaurant,410,2
Om Sai Ram,410,0
Crossbar,410,3
Cake Genie,410,2
China Toss,410,4
Southin Cafe,410,1
Pradeep Fast Food,410,0
Vandaag - Vivanta Pune,410,2
Zaika Veg,410,0
Raghuveer Hotel,410,2
Pranit Ice Cream,410,1
SAVJI STYLE,410,0
Reddy's Variety Biryani,410,4
Rolls Company,410,5
Yo Kakke,410,1
Kolahapuri Tadaka,410,1
Karachi Kitchen,410,0
Iqbal Caterers And Dum Biryani,410,1
NIPR Bar,410,0
The Pasta Bistro,410,4
Mahalaxmi Caterers,410,1
Chapati House,410,5
Karvi Pure Veg,410,2
Land Of Pizza,410,0
Tasty Punjab,410,3
The Pirate Bay Cafe,410,5
New Manchow,410,5
South Affairs,410,0
North O South,410,0
Swad,411,4
Kawre Ice Cream,411,3
A1 Chinese restaurant,411,1
The Egg Cafe,411,1
Baker's Zone,411,3
Biryani House,411,2
Sai Tiffin Services,411,0
Whispering Bamboo - Blue Diamond,411,4
Food Hub Cafe And Restro,411,4
Oven & Grill's,411,5
Roll House Point,411,2
China Wall,411,0
Aj's Kebab & Roll,411,1
Gangotri Pure Veg,411,1
Sethi's,411,4
Biryani Darbar,411,2
Rajmandir Ice Cream,411,3
Grandma's Kitchen,411,5
Northern Treats,411,0
Ofcourse Bistro,411,4
AV'S Biryani,411,3
Kolhapuri Tadka,411,0
Epicure Cafe,411,4
Tea House,411,0
Le 21 Patisserie,411,1
PK Mutton Bhakri,411,2
The Engineers Biryani House,411,0
Shivraje Chinese,411,5
Atharva Foods,411,3
Dakkhani Biryani,411,5
Kailas Panipuri And Pav Bhaji Centre,411,1
Cafè Strings,411,4
Brajjrass,411,4
PCK Hotel,411,0
Jay Matadi Snacks Center,411,1
Pawar Biryani House,411,2
Bistro D18,411,0
Bubsterr's,411,3
Bakeology,411,0
Urbanspiice,411,4
Shrimant Misal,411,5
Raiba,411,4
Flo,412,4
Sharif Restaurant,412,5
Rudra Pure Veg,412,3
RK Pizza and coffee house,412,2
Dakshin Swaad,412,0
Magic Cream,412,3
Frizzle Restaurant,412,2
Megabites,412,0
Vaibhav Restaurant,412,2
Taste Masters,412,0
Shreed Pure Veg,412,2
Hotel Shivaai,412,1
Hotel Kokan Kolhapuri,412,1
Shree Krishna Sandwiches Fries And Shakes,412,3
Pawan Chowmein Chinese,412,2
The Momo Monk,412,4
Mehfil Family Garden Restaurant,412,4
Hotel Satvik Pure Veg,412,5
Konkan Katta,412,1
Sunira Foods,412,5
KGN Darbar,412,0
Purohit Pizza And Sandwich,412,1
18 Chinese Food,412,0
Dyan's Cafe,412,5
eat HEALTHY,412,1
Gusto,412,0
Neo Politan Pizza,412,1
Babbi Daa Punjabi Dhaba,412,1
Hotel Malhar,412,2
Hotel New China Town,412,2
Shree Ganesh Fast Food,412,4
Cafe Level 9,412,4
New India Catereres,412,0
CAD (M) CAD(B),412,2
IMDR Canteen,412,5
Hotel Mayur Misal House,412,1
Good Food Corner,412,3
Flavours,412,5
Caffe Tree Corner,412,5
Olympia Cafe,413,5
Hotel Sanskruti,413,2
Roshan Tea & Snacks Center,413,3
Shivanand,413,1
Shubham Pure Veg,413,1
A1 Sandwich And Dabeli,413,4
Sai's Kitchen,413,4
Rasoi,413,1
Prashant Juice Centre,413,5
Hotel Siddharth,413,0
G Mishtan,413,4
Bikaner Sev Bhandar,413,0
Midnight Biryani Express,413,4
Lip-Smacking,413,2
M I Eggs And Snacks Center,413,2
Green Sampan,413,5
ProCaF Fitness Meals,413,5
Hello Kolkata,413,3
Gavkari Assal Kolhapuri,413,1
