index,rest_name
3547,Green Woods The Vegetarian Kitchen
3548,Shree Narayan Khaman and Sweets
3549,Jivitva
3550,Café 24 - Mind Space Hotel
3551,Pet Pooja Indian & Chinese Restaurant
3552,Burger Mela
3553,Om Shree Chinese Restaurant
3554,A1 Pizza
3555,Ice Cream Factory
3556,Brihat
3557,Cafe Delight
3558,Relax Pure Veg
3559,Wink Meet & Eat
3560,Galaxy Cafe
3561,Al Nayaab
3562,Shri Vyanktesh Pure Veg
3563,Ranwara Family Restaurant
3564,Junglehood
3565,South & More
3566,Riwayat
3567,Tarif Biryani House
3568,Momos Hut
3569,Kohinoor Family Restaurant
3570,Amrut Bhel
3571,Papa's Choice
3572,Rajeshahi Family Restaurant
3573,Hotel Garwa
3574,Blackout 9 - Grand Exotica Business Hotel
3575,Coffee Hub
3576,Suras Dining Hall
3577,Radha Krushna
3578,Medhekar Misal
3579,Purohit Pizza and Sandwich
3580,Purohit Sweets
3581,Tara Mulchand Sweets
3582,Gavkari
3583,Goli Vada Pav No. 1
3584,K P Biryaniwala
3585,Saurashtra Ni Rasdhar
3586,Nawabi Rasoi
3587,Pind Punjab - Street Food & Sweets
3588,Hotel Kolhapuri Katta
3589,The Juicy Hub
3590,Radhika AC Garden Resto
3591,Aaswad
3592,Radha Krishna
3593,Raibhan
3594,Kanak Restaurant
3595,Paradise Cafe
3596,Kolhapuri Tadka
3597,Sidhu Punjabi Dhaba
3598,Hotel Shreepad
3599,Hotel Jai Bhawani
3600,Rasoi Dining Hall
3601,Feast Cafe and Lounge - Spree Hotel
3602,Kanak
3603,Ritz Restaurant
3604,Sunrise Restaurant
3605,Royal Samrat
3606,Ketan Family Garden
3607,Shruti Restaurant & Bar
3608,Daily Treats - The Westin
3609,The Raj Restaurant & Bar
3610,Crust Patisserie & Deli - Novotel
3611,V - Deck
3612,Shree Upahar Gruha
3613,Vaishali
3614,Hotel Harsh
3615,Kesar Family Restaurant
3616,Al-Madina
3617,Fusion - Fariyas Holiday Resort
3618,Baarish
3619,Amalfi - Ambrosia Resort and Spa
3620,Panhalgad
3621,Osheen's Varhadi Rasoi Flavours From Nagpur
3622,Two Friends
3623,The American Street
3624,Himanish's Cusine Veg & Non Veg
3625,Dumb & Dumber
3626,Indigo Burger Project
3627,R.K Chinese House
3628,Amma Foods
3629,CakeZone
3630,Kibbeh
3631,Café Arabian Delight
3632,PGI Restaurant
3633,Reddy's Variety Biryani
3634,The Pizza Rocks Cafe
3635,Hotel Siddhi
3636,Cafe Bonjour
3637,Ande Ka Funda
3638,Maai Foods
3639,Tea Point & Snacks
3640,Hotel Shri Mahadeva
3641,Rolls Company
3642,Chai Tapri
3643,Kuch Light Kuch Delight
3644,Happy Da Dhaba
3645,Cheezy Bites
3646,Grub Mix
3647,Torso Curl - The Gym Cafe
3648,Snacks N Shakes
3649,AK Rolls Delight
3650,Delhi Chaat
3651,Live Cake
3652,Cafe Pizza Times
3653,Swara Caffee
3654,Lai Bhari Kolhapuri
3655,TBar Cafe
3656,Yo! Paajis
3657,Tasty Chinese Rolls & Momos
3658,Food Flavour
3659,Icon Tower Canteen
3660,Chintoo's - The Foodies Hub
3661,Cafe Cremyz 14
3662,Mayur Pavbhaji & Fast Food
3663,Matruchhaya Malvani Restaurant
3664,Foodsway Caffe Express
3665,The Dream Kitchen
3666,Reddy Vada Pav
3667,Spotea
3668,Jalebi Junction
3669,Temptations
3670,Hotel Vishranti
3671,Hotel Basri
3672,Hotel Green Villa
3673,Shree Sai Pure Veg
3674,Deelasa Chinese Fastfood
3675,Royal Woods
3676,Babbi Daa Punjabi Dhaba
3677,Samarth Pav Bhaji Juice Centre
3678,Punjabi Grill
3679,Dalchini Veg & Non Veg
3680,Badashahi
3681,Cafe Hormuz
3682,Samadhan Lunch Home
3683,Deepak Sweets
3684,Orchid Multi-Cuisine Restaurant - Fortune Inn Exotica
3685,Mankar Dosa
3686,Hotel Amchee
3687,Hira Garden
3688,The Single Malt And Co. - Hyatt Regency Pune
3689,Roopalli
3690,Punjabi Rasoi
3691,Welcome To Khau Galli
3692,Baba's Veg Non Veg
3693,Step Inn Resto Bar
3694,Cafe Joshua
3695,Hotel Swagat
3696,Srushti Family Garden Restaurant
3697,Mango Sweets
3698,Namrata Hotel
3699,Shrimanti Misal And Snacks
3700,Zaika Fast Food
3701,China Dragon
3702,90's Boy Pizza
3703,Spice Fusion Multi-Cuisine Fine Dine
3704,Andhra Mess
3705,Radhika - Flavours of East
3706,Cake Shake
3707,Gara's Cafe
3708,The Porch - Restaurant & Bar
3709,Jayesh A1 Sandwiches
3710,Cake N Balloons
3711,The Queen's Plate
3712,Hotel Rajdhani
3713,Talli Nation
3714,Deeps Katta
3715,Chai Villa
3716,Menchie's Frozen Yogurt
3717,Mike N Yankees
3718,Woodland's Express
3719,Cafe Diamond Queen
3720,NCC Canteen
3721,Sugran's Kolhapuri Non Veg
3722,Chaitanya
3723,Green Thing
3724,Relax Point
3725,Tamanna Multi Cuisine Restaurant & Bar
3726,Shangri-La Kamalbaug
3727,The Matka Biryani
3728,Mumbai Masalaa
3729,Frozen Shakes
3730,Bowl Na!
3731,Burger Point
3732,Cafe Full Stomach
3733,7T2 Hungers
3734,Frost And Feather
3735,The Greenhouse
3736,Friends Garden
3737,3D Moms
3738,Jai Bhavani Khanawal
3739,Snapchat Cafe
3740,Sher Da Punjab
3741,Rangoli Dhaba
3742,Garma Garam - The Authentic Street Food
3743,Masti Katta
3744,Gundam Katta
3745,The Village Corner
3746,Marathi Zatkaa
3747,Collective Creams
3748,Punjabi Paratha
3749,Malashree Pure Veg
3750,Karwar Katta
3751,Deokar Biryani House
3752,Chao Mung China
3753,Shivar Misal House
3754,Misal Katta
3755,The Cafe Evening
3756,Annapurna Restaurant
3757,D K Khan Caterers
3758,Srushti Garden
3759,Streeeto Tandoori
3760,Absolute Punjab
3761,That's Eat
3762,Bistro 57
3763,Tea Essence Cafe
3764,M & K Fast Food Hub
3765,Bake Mary Cafe
3766,Fuel Blend
3767,OMG Food & Cafe
3768,Anda Bhurgi Special
3769,Siddhesh's MH 13 Restaurant
3770,Petoo
3771,Perfect Food Services
3772,Reva Misal
3773,Desi Flavours
3774,Creaminal Treats
3775,Sri Satyadeva Hotel
3776,Hitler's Cross
3777,Cockatoo - The Fusion Bar & Eatery
3778,Sairat Chinese And Tandoor Point
3779,Appa's Gurudev Sandwich & Pizza Corner
3780,Moshing Cuppa
3781,Mr. Murga Biryani
3782,Bake Mary Cafe
3783,S.K. Chinese Point
3784,Anna Dosa
3785,Rajmudra
3786,Hotel Alnoor
3787,Hotel Annapurna
3788,A Taste Of Indore - Fun Food
3789,The Roadies Momos Cafe
3790,Purnabramha
3791,Brego's Cafe | Eatery
3792,Purepur Kolhapur
3793,Bengamese
3794,Hotel Masoli
3795,Manasi Malai Gola
3796,T3 Resto
3797,Aangan Juice Corner
3798,Jayshree Pure Veg
3799,Megabites
3800,Pebbles
3801,Kota Kachori & Namkeens
3802,Silver Spoon Restro & Lounge
3803,Emerald
3804,Khana Khajana
3805,Saheba Hotel
3806,Hotel Kondhana
3807,Nevrekar Health Home
3808,Faizan Caterers
3809,Greenwood Resort
3810,Shahi Dawat
3811,MH 27
3812,Banglore Iyanagr's Bakery & Sweets
3813,Hotel Jay Malhar
3814,Vaibhav Restaurant
3815,Kailash Garden
3816,Atithi
3817,Sukh Sagar
3818,Cafe Connect
3819,Maharashtra Restaurant
3820,Pushkar Sweets
3821,The Taste with Spicy Twist
3822,Chavan Restaurant
3823,Coffee to Cocktails Bar - Hyatt Place
3824,Hotel Shri Durga
3825,Preet's Punjabi Swad
3826,Yermala Special Machchi
3827,Tandoorkar's Kitchen
3828,Casa Nostra
3829,Aur Irani Chai
3830,Aakash Hotel
3831,Sahil Chinese Fast Food
3832,Cafe India
3833,La Bouchee d'Or
3834,Swad
3835,Cactus Beer Bar
3836,Hotel Sandeep
3837,Madhuban Resorts
3838,Hotel Andhra Mess
3839,Chai Express
3840,Reddy's Fast Food
3841,Perks N Brews
3842,Hotel Ganraj
3843,Kirti Restaurant & Bar
3844,Legacy Restaurant
3845,Uncle's Kitchen
3846,Tiger Trail - Hotel Royal Orchid Central
3847,Hotel Radha
3848,Casa Lolo
3849,Oakleaf at Oakwood Residence
3850,Olivia
3851,Parihar Sweets & Dry Fruits
3852,Shree Krishna Juice Bar
3853,Hrishikesh Seafoods
3854,Bawarchi
3855,Sparkle Bakerss
3856,Royal Bakery
3857,Mitali Garden Restaurant
3858,Hotel Jay Bhavani
3859,Misal Katta
3860,Tree House Cafe
3861,Chynnax - Rolls & Wraps
3862,Chinaar Pure Veg
3863,Hotel Super Shriraj
3864,The Fat and the Sexy Chef
3865,Mahesh Chicken Phulka And Litti Chokha Center
3866,Yes Ok Pizza
3867,Khana Khazana
3868,Much Much
3869,Hungry Panda
3870,Indori Choupal
3871,Biryani Bowl
3872,H2O Yummies Pani Puri
3873,Lion's Dhaaba
3874,Misal Ani Barach Kahi
3875,Celebration
3876,Mysha's  Biryani
3877,Hotel Jai Bhawani
3878,Masakha - Seafood Resto & Bar
3879,Hotel Kalpana
3880,Akkha Masoor Pailwan Dhaba
3881,Kaka's Kitchen
3882,Druk Bistro
3883,Harajuku - The O Hotel
3884,Jayshree Pure Veg
3885,New Hyderabadi Biryani House
3886,Hotel Delhi Darbar
3887,Coffee All Day
3888,Sumitra Restaurant
3889,Magnolia
3890,Jai Bhavani
3891,Dragon
3892,Sagar
3893,Vanashree Garden Restaurant
3894,Tiffinee
3895,Groot Cafe
3896,Gaarva Family Restaurant And Bar
3897,Hotel Al Madeena
3898,Prabhu Hotel
3899,Krushnai Snacks
3900,Hotel Scoffland
3901,R K Caterers
3902,Hotel Kokanratna Sea Food Family Resto
3903,Maddy's Chinese
3904,Kathi Junction
3905,Paan Nagari 79
3906,NINETY 9
3907,Zippy Feed
3908,Kanha Pure Veg
3909,Hotel Vihaan Pure Veg
3910,Devi krupa Snacks
3911,Sandwich Affair
3912,A1 Misal House & Nasta Center
3913,Bon Bon Candy Cake Shop
3914,Swaadisht Veg
3915,Midnight Cravings
3916,Punjab Junction
3917,Poolden Cafe
3918,New Nisarg Veg And Non-Veg
3919,Dnyanraj Bhuvan
3920,Meher's Tandoori
3921,G-1 Juice Center
3922,1000 Konts
3923,The Deccan Cafe
3924,Royal Cake And More
3925,Mr. Chopsticks
3926,Hotel Jay Bhavani
3927,Hotel Kunal
3928,Noodles & Co. - Asian Delivery Kitchen
3929,Jayashree Pavbhaji & Juice Bar
3930,Puneri Tadka
3931,Le Gateau
3932,Grab & Chill
3933,Cafe 1000 Knots
3934,Jovos 2.0
3935,Shoor Gavran Thali
3936,Renis Rolls
3937,Punjabi Tadka & Resto
3938,Tiffins Homely Meals
3939,Yashveer Seafood Family Resto Bar
3940,Smoked Biryani
3941,Lunch Box
3942,SPICE 24×7
3943,NewStar
3944,China Bhavan
3945,Kabul Restaurant
3946,Fortune Cafe
3947,Akshaya Restaurant
3948,Masters Of Taste
3949,Green Bakery
3950,Divyanjali Foods
3951,Chang's Momos
3952,Cafe Moriyo's
3953,Fusion Dosa Factory
3954,Spice Curry
3955,Bread Bash
3956,The Bowl Chinese Cuisine
3957,Shetty's Bhojanalay
3958,Mr. Food
3959,Grandma's Kitchen
3960,The Rice Bowl Co.
3961,Mumbaian Pav Bhaji
3962,Janhvi's
3963,Hotel Rudra
3964,Vidharab Zatka
3965,AK99
3966,Krushnakala Misal
3967,Cafe Deccan
3968,Coffee Connection
3969,Malvan Curry Family Restaurants
3970,Arabian Nights
3971,Tasty Bites
3972,Kafe Milano
3973,Hobbit Food
3974,Cheez-Sos
3975,Bluecherry Family Resto & Bar
3976,Martand Misal
3977,Hotel Maratha Velu
3978,Bitto's Kulcha Hatti
3979,Neelraj Misal House
3980,Vardhan Pure Veg
3981,Ancient Andhra
3982,The Thali Palace
3983,Oh So Stoned
3984,Karachi Dum Biryani
3985,Preksha Veg Restaurant
3986,EON Fine Dine Resto Bar
3987,Fork The Kebab
3988,Mankar Dosa Center
3989,The Butcher
3990,Swad Paratha House
3991,Lakewoods
3992,Sanjivini Upahar Gruh
3993,Chintoo's Snacks & Meals
3994,Garwa Hills
3995,Anandi Dining Hall
3996,Rajyabhishek
3997,Phadke Dining Hall
3998,Sonai Garden Hotel
3999,Satej Snacks
4000,MH-J1
4001,Hotel Nisarg
4002,Signature Family Restaurant & Bar
4003,Soy Stories
4004,Why Not Tea - The Cafe
4005,Murli Best Bhelpuri
4006,Latur Corner
4007,Cheers Lounge Bar
4008,3D Burger
4009,Annapurna Caterers
4010,Shivprasad Restaurant
4011,Shree Saikrupa Hotel
4012,Food Galaxy
4013,Someshwar Bhel
4014,Surabhi
4015,Bhagyashree Executive
4016,Green Court Resto N Bar
4017,Cafe Sai Pure Veg
4018,More Dosa
4019,Pankaj Resto
4020,Hotel Dwarka
4021,Roopa Pure Veg
4022,Satvik Thali Restaurant
4023,Sarovar Restaurant & Bar
4024,Shree Krishna Palace
4025,Golden Dragon
4026,Hotel Ashirwad
4027,Hotel Bharati
4028,Rasoi-Se
4029,Patio The Bakehouse
4030,Alfa Southin Cafeteria
4031,Seven - Shawarma & Burgers
4032,Shatranj Wine & Dine
4033,Nitrobuzz
4034,Cafe Choco Craze
4035,Aai Saheb
4036,Hotel Madhuban Garden Resto & Bar
4037,Hotel Malvani Gajali
4038,SWS Veg Pizzaria
4039,Vishal Restaurant
4040,Ganraj Bhel & Panipuri
4041,Spice Affair
4042,Glass Cafe
4043,Tool Bar
4044,London Bubble Co.
4045,SA Cremee
4046,Mr Fries & Mrs Maggie
4047,Hotel Khandeshi Spice
4048,Hotel King
4049,The Oven
4050,Dareecha
4051,Fusion Treat
4052,HEALTHYCIOUS
4053,Madras Coffee House
4054,Lavangi Mirchi Kolhapurchi
4055,The Casanova Lounge
4056,Malwani Katta
4057,Cafe London Dreams
4058,Nimish Seafoods
4059,Amara
4060,Aroma - The Ambience Hotel
4061,Lavang Kitchen
4062,Kulfi Story
4063,Chaikund
4064,Morbiwala
4065,CheeZtro
4066,Kebab Unlimited - Hotel Hindusthan International
4067,Damodar P30
4068,Damodar P30
4069,Krishnai Veg Non Veg Restaurant
4070,Nagpur Saoji
4071,Hyderabad Tandoori
4072,Green Coriander
4073,Fly Curry
4074,Burger Hub
4075,Shri Wadeshwar Bhuvan
4076,Peacock Restaurant
4077,Wake Up And Eat
4078,Bangalore Cafe Pure Veg
4079,Chilimili
4080,Holy Smokes!!!
4081,Kitchen Cornucopia
4082,Foodland Restaurant
4083,Kanishka Restaurant & Bar
4084,Shabari Bar & Restaurant
4085,Mehfil Restaurant & Bar
4086,Pushpak Restaurant & Bar
4087,Saptaruchi
4088,Hotel Prachi
4089,Tamanna Cafeteria
4090,Hotel Nikhara
4091,KGN Special Biryani
4092,The Nasta Cafe
4093,Pune Delhi Corner
4094,Hotel Priya
4095,Red Dragon Chinese
4096,Nawabi Delights
4097,Hotel Lijjat
4098,Nanda Veg Bakery
4099,China Gate
4100,Hotel Aaswad
4101,Poolden Cafe
4102,Moon Light Real Chinese Tandoor Point
4103,Bapat Snacks Centre
4104,Lassi Ghar
4105,Rathod Snacks
4106,Hotel Kandil
4107,Marhaba
4108,Chaat Bazaar
4109,The Bento Company
4110,The Cake House N Cafe
4111,Hero Sandwiches
4112,Cafe MetroMix
4113,Chota Bite By Cafe Goodluck
4114,Savlahari Pot Ice Cream & Mastani
4115,Madurai Tiffin
4116,Sainath Bhel And Soda Shop
4117,Om Sai Snacks
4118,Boka Book Cafe
4119,Quresh Darbar
4120,Cakes & Bakes
4121,Vaishnavi Bhel And Panipuri Center
4122,Hotel Asmita
4123,Torna Misal
4124,Chutney Sauce Murabba
4125,Hungry Hippos
4126,The Goal Post
4127,Sairat Biryani
4128,Bluffin Muffin
4129,Simba Cafe
4130,Silver Spoon
4131,Hotel Ranwara
4132,Kinki Delivery - The Sushi and Asian Kitchen
4133,Grooviess Island
4134,Cafe Chill And Grill
4135,Purnabramha Pure Veg Family Restaurant
4136,The Chinese Corner
4137,Pune Sandwich Company
4138,Nivva Non Veg
4139,Dream Kitchen
4140,Cloud Nine Cafe
4141,Veggie Veggie
4142,Dilli Ki Paranthe Wali Gali
4143,Lay Bhari Anda Bhurji Centre
4144,Divine Foods
4145,The Hub - Hotel Ibis
4146,WrapKing
4147,The Kitchen At 24
4148,Birya House
4149,Matka Misal House
4150,Kalyani Food Court
4151,Mr. Fusionist
4152,AS Chinese
4153,Cafe@6
4154,Brawny Food Company
4155,Samarth Misal House
4156,Bakasur
4157,DownTown Restaurant & Bar
4158,Mankar Bandhu Dosa
4159,Shree Datta Bhel
4160,Patilwada
4161,Ofcourse Bistro
4162,Mayura Cone Corner
4163,Shiv Sai Snacks
4164,Ramsar Bakery
4165,Rollsz
4166,Millet Express
4167,PK Spice
4168,Stats Rooftop Sports Lounge
4169,Sarvadnya Misal
4170,Old Mumbai Ice Cream
4171,AV Biryani House
4172,The Noshery
4173,Aradhyam Pure Veg
4174,7Club Cafe
4175,Waffle House
4176,"Swaad Lucknowi Chaat, Paratha And More..."
4177,Peshwai Misal
4178,Hotel Gavgada
4179,La Cafe Tera
4180,Healthy Diet Adda
4181,Bistro Nutrifood
4182,Rau
4183,Hotel Marathwada
4184,Music Cafe
4185,Hotel Shivneri Misal
4186,Wrong Turn
4187,Gavthan
4188,Hotel Niyamat
4189,Akshay Pure Veg
4190,Hotel Suruchi
4191,IMDR Canteen
4192,Hotel  Carnival
4193,Durga Pav Bhaji and Juice Center
4194,Hotel Saffron
4195,Chalo Dilli
4196,Yummilicious Cakes N More
4197,Leeward
4198,Malhar
4199,Sai Sagar
4200,The Cake Palette
4201,Flying Cakes
4202,Bageecha Resort
4203,Jai Ambika
4204,Karishma Mount View Dhaba
4205,Persian Bakery
4206,Calcutta Sweet Mart
4207,Tea Town
4208,Hot Momos & Burger
4209,RK's Hydrabadi Biryani
4210,Hotel Shree Kolhapur
4211,Darbar The Royal Treat
4212,Paratha House
4213,Hotel Ashray
4214,New Punjabi Grill
4215,Shettys Chaat
4216,ZORA
4217,Sahil's Veg Non-Veg Seafood
4218,The Rusty Kona
4219,New Pratik Biryani House
4220,Ladeed Restaurant
4221,Apsara Ice Creams
4222,Raj Bhel
4223,Chop Chop - Wok to Go
4224,Choudhary Dhaba
4225,Hotel Torna
4226,Kapila Restaurant
4227,Sapna Bar and Restaurant
4228,Spice Island Chinese
4229,Bourn Village
4230,Kareem's
4231,Cakes 'N' Coffee
4232,Xanadu - Ambrosia Resort and Spa
4233,Hotel Rajyog Garden
4234,Hotel Shree Yash
4235,Jassi Da Dhaba
4236,Kailash Express Inn
4237,Great Poona Cold Drink House
4238,Club 09
4239,Hotel Samrat
4240,Krishna Pure Veg
4241,Valentine Square
4242,Bar 101 - JW Marriott Pune
4243,Saathee - Kitchen & Bar
4244,Vaishali Restaurant
4245,Lovely Restaurant
4246,Lily's Garden
4247,Cafe Cad-B Corner
4248,Hotel Saudagar
4249,Soak - Novotel
4250,Poona Cafe
4251,Hotel Sitai
4252,Exo-Garden - Grand Exotica Business Hotel
4253,Shri Gajanan Shegaon Kachori
4254,New Poona Bakery Cafe
4255,MAK Bitts
4256,Cookrookoo
4257,Royal Symphony
4258,Hotel Roxy
4259,Punjabi Darbaar
4260,Rasika
4261,Hotel Satvik Pure Veg
4262,Matoshri Bhel
4263,Greenlland Barbeque
4264,Fit Eats
4265,Garden Seekh Kebab
4266,Sagy's Healthy Bites
4267,De Bakers Lounge
4268,Chilling Adda
4269,Retro Madhushala
4270,Lean Life Bistro
4271,Speedy Wok
4272,Zaffran Family Restaurant
4273,Halo
4274,Football Cafe
4275,Al Mustafa Dum Biryani
4276,The Dugout Lounge
4277,Butter Chicken Dabba
4278,Apsara Restaurant
4279,Utsavv
4280,Daily Dabba
4281,Jagdamba Veg Non-Veg
4282,Grand Hotel Restaurant and Beer Bar
4283,The All American Diner
4284,Puran Da Dhaba - Pride Hotel
4285,Babu Moshai Misti
4286,Madina Restaurant & Caterers
4287,Bhavnagri Fancy Sweet Mart
4288,Scossa
4289,The Noodle Story
4290,Makhni
4291,Balaji Pure Veg
4292,Kreative Kakez
4293,GaramTawa Bistro LLP
4294,Food-O-Zone 5
4295,Poona Restaurant
4296,Woods
4297,Muktai Coffee Shop
4298,Santosh Biryani House
4299,Tiffin Says Hello
4300,Hotel Garib Nawaz Caterers
4301,Sheetal Refreshment
4302,Flavours - By Noorya Hometel
4303,Radha Krishna
4304,V3 Paratha Palace
4305,Status Family Rest-O-Bar
4306,Radhakrishna Pav Bhaji & Snacks Center
4307,Cafe Tea Talkss
4308,Deccan Dhaba
4309,Shubham Pure Veg
4310,K. Lounge
4311,Ruchira Restaurant & Bar
4312,Rasrang Dhaba
4313,Hotel Sahil
4314,Satkar
4315,Rasoi
4316,Vishwas Family Resto Bar
4317,River View Family Restaurant and Bar
4318,EveBox
4319,A1 Sandwich And Dabeli
4320,Shree Swamisneh Dining Hall
4321,Khandesh Samrat
4322,Ashok Snacks & Poli Bhaji
4323,Shreeji Ice Cream
4324,Rainbow Fizz
4325,Ice Cream Factory
4326,CAD (M) CAD(B)
4327,Jogeshwari Misal
4328,Uncle Da Dhaba
4329,The Sindhi Rasoi
4330,Gavran Tadka
4331,Shaukeen Paan Shop
4332,The Momo Company
4333,Sai Shraddha Veg Non Veg
4334,Sagar Sweet Center
4335,Bismillah Caterer's
4336,Spice Magic
4337,Farmaish Family Restaurant
4338,Slice N Spice
4339,Ashirwad Dinning Hall
4340,Pramit Veg & Non-Veg
4341,Dhokla House Sweets And Namkeen
4342,MH 31 Nagpur Savji Restaurant
4343,The Greedy Panda
4344,Banglore Iyanger Bakery
4345,DJ's Nonveg
4346,Chocolate Delight Celebration Cakes
4347,Ocean Spice
4348,Tangelo
4349,Yonies
4350,Radha Krishna Pure Veg
4351,China Hut Pure Veg Chinese Restaurant
4352,Morya Chinese
4353,Satvik Veg Non Veg Family Restaurant
4354,Midnight Multicuisine Family Restaurant
4355,Arya Chole Bhature
4356,Dhone Wada
4357,Nisarga Urja
4358,Galaxy Cloud Kitchens Limited
4359,Teno Sizzlers
4360,Premacha Chaha
4361,Masi Ki Rasoi
4362,Tarri-Tadka
4363,W6 Bar & Eatery
4364,Shri Ram Pure Veg
4365,Royal Punjab Family Restaurants
4366,Savera Pure Veg
4367,Café Robusta
4368,Punjabi Spice
4369,Alleppees Kerala Delivery Kitchen
4370,Tamboli Biryani House
4371,Shreenath Bhel And Sandwich Corner
4372,Orion Cafe N Bistro
4373,Hotel Mejwani
4374,Murthy's Confectionery & Bakery
4375,JJ's Cafe
4376,Andeywala
4377,Wah Maratha
4378,Ajit's Nagpuri Saoji
4379,Zaitoon
4380,KGN Hotel
4381,91 Biryani
4382,Vishnu Caterers
4383,Housefull Paratha
4384,Aishwarya Veg Non Veg
4385,Hotel Urmil
4386,WTF - Where's The Food
4387,Yardbird Biryani House
4388,Yash Da Dhaba
4389,Wai Wai City
4390,Calypso Cafe
4391,The Waffles Hut
4392,Shivneri Misal
4393,Hotel Shree Kateel
4394,Gatha Pure Veg Family Restaurant
4395,BHOOKHA BACHA
4396,Ghee Waala
4397,360 Degree Foods
4398,Riya Pure Veg Restaurant
4399,Shri Krishna Pure Veg Restaurant
4400,Ganesh Bhel
4401,Pakko Biryani House
4402,Regal Cakes And Bakers
4403,Bharit Katta
4404,Fog City
4405,Panchali Gruha Vastu Bhandar
4406,Khandeshi That
4407,Hotel Kaveri
4408,Hotel Pancham
4409,Momo Hoggers
4410,Hotel Karyat Maval
4411,Grovow Salad
4412,Heena Hotel & Caterers
4413,Mark Restaurant
4414,The China Wok
4415,Shivam Restaurant
4416,Whatta Waffle!
4417,Callow
4418,Peshwai Veg
4419,Bangalore Ayyangers Bakery
4420,Jashn e Biryani
4421,New Sher-E-Punjab
4422,Khaidai
4423,Love Sugar & Dough
4424,Sunny Corner Pure Veg
4425,Tvum
4426,Tempteys
4427,The Garage Cafe
4428,Kraks N Bruns
4429,Satwik Dining Hall
4430,AwwSome Bite
4431,Supperyum Court
4432,Anda Ghotala
4433,Prestone Resto Bar
4434,Vithal Kamat
4435,Nawab Biryani
4436,Friends Corner
4437,Southin Cafe
4438,Varsha Bhel
4439,Kalandar Misal
4440,S P Food Point
4441,Sairaj Rolls House
4442,Hotel Jay Malhar
4443,Cake & Celebration
4444,Bapat Veg Uphar Gruh
4445,Poona Cold Drink House
4446,Regal Sweets
4447,Rutugandh Heritage
4448,Royal Baba's Garden
4449,Pandurang Bhel
4450,Amruteshwar
4451,Anka's Cakes n Cuisines
4452,Hotel Virinda
4453,Khansama
4454,Nirvana
4455,Hotel Grandeur
4456,Hotel Rajwada
4457,Pyasa Restaurant & Bar
4458,Hotel Hill View
4459,New Apurwai Non Veg
4460,S A Biryani House
4461,Murugan Idli Center
4462,Nagmani Restaurant & Bar
4463,Khana Junction
4464,Solty Fast Food
4465,Mother's Food Tiffin Services
4466,Dabbawala
4467,Chef's Nation
4468,Annapurna Pure Veg
4469,Pirajees
4470,The Organic Cookhouse
4471,#TFT
4472,Hotel Majestique
4473,Vaishnavi Snacks
4474,Arun Ice Creams
4475,Hotel Natraj
4476,Navmi Garden
4477,New Pune Boarding House
4478,Aaram Kolhapur
4479,Chandrama
4480,Yogiraj
4481,Healthy Bites
4482,Aradhana Garden Restaurant
4483,Potli
4484,Sweekar Veg Restaurant
4485,Gayatri Restaurant
4486,Silver Leaf
4487,Kesar Family Restaurant & Bar
4488,Foodies Corner
4489,Sonai Dining Hall
4490,Purab Hotel
4491,Rutu's Restaurant
4492,Hotel Jagubai
4493,Hotel Vishwa
4494,Maharashtrian Darbar
4495,Sumadhu Pure Veg
4496,Shree Sai Pure Veg Restaurant
4497,Gokul Veg
4498,Soundarya Family Garden Restaurant & Bar
4499,Metway Grill @ 10th Mile
4500,Barcode @ Chahul Garden
4501,Shivanand
4502,Vedanti Family Garden Restaurant
4503,Hotel Manas
4504,Aqua Lounge - Hotel Aurora Towers
4505,Samarth Veg Restaurant
4506,Sarangi Family Restaurant & Bar
4507,Bar Code - Novotel
4508,Sonaa Garden
4509,Chhaya Paratha
4510,Atithi
4511,Khanabadosh
4512,Cake N Cafe Ice Cream Parlour
4513,Hotel Garva
4514,Namaskaar Resto Bar
4515,Food N Snax
4516,Rajratna Executive
4517,Fresh Fruit Juices & Milkshakes
4518,PapaJee's
4519,Skye Lounge Bar - Radisson Blu Hotel
